score_raw,score_cal,y,g
0.6212916482332609,0.5844155844155844,0,0
0.8055086165866695,0.75,1,1
0.5163944183541174,0.46938775510204084,0,0
0.2359602053469778,0.16666666666666666,0,0
0.382909005511496,0.5,1,1
0.2833489292358799,0.2777777777777778,0,0
0.7289128131527601,0.75,0,1
0.5312460240835769,0.5932203389830508,0,1
0.3777705774981374,0.5,0,1
0.5093644486393412,0.5932203389830508,1,1
0.2872815708717443,0.391304347826087,0,1
0.7221599933438968,0.75,1,1
0.3899230404383872,0.35658914728682173,0,0
0.7639719405880906,0.75,1,1
0.6496252454371046,0.5844155844155844,0,0
0.7440499499529583,0.75,1,1
0.1741809390424706,0.0,0,0
0.4614593584970334,0.4166666666666667,0,0
0.3414155797861035,0.35658914728682173,0,0
0.745905467360525,0.7796610169491526,1,0
0.6885614028482154,0.75,1,1
0.6572879700188005,0.75,1,1
0.4022523407220053,0.35658914728682173,1,0
0.4517392834116265,0.5714285714285714,1,1
0.4730071594078877,0.4166666666666667,0,0
0.5680892554059622,0.6119402985074627,0,1
0.4352378587720968,0.5714285714285714,0,1
0.7712939790786668,0.8076923076923077,0,0
0.5817657177937756,0.6119402985074627,0,1
0.7503874861163332,0.75,1,1
0.4163188279795012,0.35658914728682173,1,0
0.2905710231954388,0.2777777777777778,0,0
0.1940074169107275,0.1111111111111111,0,0
0.5733910573252728,0.5844155844155844,1,0
0.3051655217012242,0.35658914728682173,1,0
0.3806831458978257,0.35658914728682173,0,0
0.617078347070101,0.5844155844155844,1,0
0.5473778258101534,0.5238095238095238,0,0
0.4292862501274039,0.35658914728682173,0,0
0.4993305327098064,0.5932203389830508,0,1
0.6753553451949972,0.7796610169491526,1,0
0.5187777618664445,0.46938775510204084,0,0
0.7169664005979152,0.7796610169491526,1,0
0.6541571744481682,0.75,1,1
0.6761375224768342,0.75,1,1
0.7803421345556864,0.75,1,1
0.4042561793307422,0.35658914728682173,0,0
0.6065764001364634,0.625,1,1
0.7878066472951389,0.75,0,1
0.4779030707386847,0.46938775510204084,1,0
0.1954886846839778,0.1111111111111111,0,0
0.8761031228592698,0.8333333333333334,1,0
0.3555083704622352,0.47619047619047616,0,1
0.2706772186543827,0.2777777777777778,0,0
0.640858404240184,0.75,1,1
0.3786117297073065,0.5,1,1
0.7670761243971346,0.8076923076923077,1,0
0.6173328961088036,0.5844155844155844,1,0
0.4560786426665474,0.5714285714285714,1,1
0.5745986650889642,0.5844155844155844,1,0
0.7906329851586643,0.75,1,1
0.3876275816768164,0.35658914728682173,1,0
0.7634225210769366,0.8076923076923077,1,0
0.7842730060642885,0.8076923076923077,1,0
0.3382247736520448,0.4,0,1
0.318717686194558,0.391304347826087,0,1
0.728162276979066,0.7796610169491526,0,0
0.6903754937209879,0.75,1,1
0.2533878471017032,0.16666666666666666,0,0
0.1667559639526424,0.25,0,1
0.6212906625117264,0.5844155844155844,0,0
0.4571595804658459,0.5714285714285714,1,1
0.5212483634437907,0.5932203389830508,1,1
0.7630093092162658,0.75,1,1
0.7562546583070416,0.75,1,1
0.3893720677383481,0.5,1,1
0.3692773644804945,0.35658914728682173,1,0
0.6188397364982744,0.6666666666666666,0,1
0.7977015368157224,0.75,0,1
0.7401590608399204,0.7796610169491526,1,0
0.746569433951762,0.75,1,1
0.5164645295975145,0.5932203389830508,0,1
0.4035268154143904,0.35658914728682173,0,0
0.4859419640604128,0.5932203389830508,0,1
0.247075789339726,0.391304347826087,0,1
0.5221903909675617,0.5932203389830508,0,1
0.6083738439335882,0.5844155844155844,1,0
0.3422866900960879,0.47619047619047616,1,1
0.5553939787528044,0.5652173913043478,1,0
0.3387818788697758,0.4,0,1
0.2315091300738838,0.25,0,1
0.4974620296617515,0.5932203389830508,1,1
0.7734664584478695,0.8076923076923077,1,0
0.5387859353271015,0.5238095238095238,0,0
0.5729105278492151,0.5844155844155844,1,0
0.3696958161056661,0.35658914728682173,0,0
0.5853265628608499,0.6119402985074627,1,1
0.7077738818659138,0.7796610169491526,1,0
0.2099606767539611,0.25,0,1
0.6244456168859532,0.5844155844155844,1,0
0.7230393458734029,0.75,1,1
0.4006392765090725,0.5,1,1
0.3722796753514581,0.35658914728682173,1,0
0.210752844461708,0.25,0,1
0.6055385665435569,0.5844155844155844,1,0
0.5819199975984007,0.6119402985074627,0,1
0.4817842294480204,0.46938775510204084,1,0
0.6468311199643167,0.5844155844155844,1,0
0.7176666809220561,0.75,1,1
0.1573095747557301,0.0,0,0
0.6628555281140328,0.75,1,1
0.4113263242312914,0.5,1,1
0.7572079275032662,0.75,1,1
0.2406405648393302,0.391304347826087,1,1
0.2990447945878781,0.2857142857142857,0,0
0.8452351463534019,0.8333333333333334,1,0
0.8068481006611353,0.75,1,1
0.4882896492222946,0.46938775510204084,1,0
0.176444319688825,0.0,0,0
0.328372017311366,0.4,1,1
0.5515502189707702,0.5652173913043478,0,0
0.5645337443315913,0.5652173913043478,0,0
0.3902863526948731,0.35658914728682173,0,0
0.5833659509952187,0.6119402985074627,1,1
0.6157912456627911,0.5844155844155844,0,0
0.5862029883762873,0.6119402985074627,1,1
0.7208882791890097,0.75,0,1
0.4945358679729622,0.5932203389830508,1,1
0.7932601291717477,0.8076923076923077,1,0
0.3008723433363043,0.391304347826087,0,1
0.4790131340871056,0.46938775510204084,1,0
0.7897707048402001,0.75,1,1
0.5589727562961622,0.6119402985074627,1,1
0.6101061320671786,0.5844155844155844,0,0
0.6647103549911586,0.75,0,1
0.5524576301499362,0.6119402985074627,0,1
0.2279997505017098,0.125,0,0
0.5024496952957747,0.5932203389830508,1,1
0.2631267404696654,0.16666666666666666,0,0
0.6319361659545116,0.5844155844155844,0,0
0.584221352190074,0.5844155844155844,1,0
0.8466537760030826,0.8235294117647058,1,1
0.5340523543165518,0.6119402985074627,1,1
0.7031763147253774,0.75,1,1
0.6734637242987581,0.75,1,1
0.5583558219092117,0.6119402985074627,0,1
0.6173113379130993,0.6666666666666666,1,1
0.3487854190328606,0.47619047619047616,1,1
0.7092338137123001,0.7796610169491526,1,0
0.724067297622703,0.7796610169491526,0,0
0.3001395188297531,0.391304347826087,0,1
0.7997621917417966,0.75,0,1
0.5223436517853945,0.5932203389830508,1,1
0.435828701867804,0.35658914728682173,0,0
0.3037440180138035,0.391304347826087,0,1
0.90488186255925,0.8235294117647058,1,1
0.4965130990909381,0.5932203389830508,1,1
0.5930456229150624,0.625,1,1
0.2184961974128127,0.125,1,0
0.770274778039165,0.75,0,1
0.6044833658953124,0.5844155844155844,0,0
0.1903183860302497,0.25,1,1
0.5018535997505141,0.46938775510204084,1,0
0.2075516109853845,0.25,0,1
0.3879544209361203,0.5,1,1
0.4242350196805837,0.35658914728682173,0,0
0.7325363061073216,0.7796610169491526,1,0
0.6910966841694122,0.7796610169491526,1,0
0.5436204226917397,0.6119402985074627,1,1
0.69627758202344,0.75,1,1
0.5974249508011124,0.625,1,1
0.3837584758634234,0.35658914728682173,0,0
0.3117191078059448,0.35658914728682173,1,0
0.3135486135556129,0.35658914728682173,0,0
0.5328810794193624,0.6119402985074627,1,1
0.520135379616019,0.5932203389830508,0,1
0.6891510728784889,0.75,0,1
0.5431144475323533,0.6119402985074627,1,1
0.4519999245452281,0.4166666666666667,1,0
0.6901405886744206,0.75,1,1
0.5438723287992288,0.5238095238095238,0,0
0.4840059699711863,0.5932203389830508,1,1
0.4998037980139034,0.5932203389830508,1,1
0.7500465619753566,0.7796610169491526,0,0
0.680686814655098,0.75,0,1
0.6477720028022227,0.75,1,1
0.3482666394039557,0.47619047619047616,1,1
0.3763828482809265,0.35658914728682173,0,0
0.5943168174697885,0.625,1,1
0.4044104848913384,0.35658914728682173,0,0
0.5358552662320356,0.6119402985074627,0,1
0.701970647785616,0.75,1,1
0.4326923631929012,0.35658914728682173,0,0
0.5546330128110888,0.6119402985074627,0,1
0.7600008951967393,0.8076923076923077,1,0
0.6763918542240208,0.7796610169491526,1,0
0.374978253411911,0.5,0,1
0.8181109848087416,0.8235294117647058,1,1
0.3425027177333072,0.35658914728682173,1,0
0.3195976525871674,0.391304347826087,0,1
0.471240451278821,0.5714285714285714,1,1
0.2309660682683379,0.125,0,0
0.489108285699103,0.46938775510204084,0,0
0.5436294802923051,0.6119402985074627,0,1
0.7038977899435868,0.7796610169491526,0,0
0.1808020409125239,0.1111111111111111,1,0
0.4030018564254737,0.35658914728682173,1,0
0.4825663712134808,0.5932203389830508,1,1
0.2490158531275167,0.16666666666666666,0,0
0.2146181966091562,0.125,0,0
0.4035501626873563,0.35658914728682173,1,0
0.765336724045872,0.75,1,1
0.1909542923532717,0.1111111111111111,0,0
0.5682546033375222,0.5652173913043478,0,0
0.2560627806680151,0.16666666666666666,0,0
0.2766691651940957,0.2777777777777778,1,0
0.5205745598636562,0.5,0,0
0.2248697601879137,0.125,0,0
0.4801417459615267,0.5932203389830508,1,1
0.5436078897201385,0.6119402985074627,0,1
0.5018187709039735,0.5932203389830508,1,1
0.2858807619101858,0.2777777777777778,0,0
0.6738296518530837,0.75,1,1
0.4724657887113671,0.5714285714285714,0,1
0.577949856489553,0.5844155844155844,1,0
0.5496586059707043,0.5652173913043478,1,0
0.5500486102329514,0.6119402985074627,1,1
0.5401618252999745,0.6119402985074627,1,1
0.5035355988473775,0.46938775510204084,1,0
0.8858856649887454,0.8235294117647058,1,1
0.4942031736113526,0.46938775510204084,1,0
0.557129097871205,0.5652173913043478,0,0
0.4429241419618634,0.5714285714285714,0,1
0.3784526301283223,0.35658914728682173,1,0
0.2309939940365353,0.125,0,0
0.1333363735834121,0.0,0,0
0.3229158479089418,0.35658914728682173,0,0
0.421912431837823,0.5714285714285714,0,1
0.5439775448141084,0.6119402985074627,0,1
0.5626452896608661,0.5652173913043478,0,0
0.3383367838073436,0.4,1,1
0.4212760727034281,0.5714285714285714,0,1
0.5955569482317378,0.5844155844155844,1,0
0.6843565610715383,0.7796610169491526,1,0
0.2714400004645021,0.391304347826087,0,1
0.5157019309967574,0.46938775510204084,0,0
0.5637242365379829,0.5652173913043478,0,0
0.6747965841539276,0.7796610169491526,1,0
0.5467349321794729,0.6119402985074627,1,1
0.70996746842683,0.7796610169491526,1,0
0.7536944450945036,0.75,0,1
0.3609301940072083,0.47619047619047616,0,1
0.4040026718082842,0.5,0,1
0.3916042265013046,0.35658914728682173,1,0
0.4225639726051085,0.5714285714285714,1,1
0.2410457301163788,0.16666666666666666,1,0
0.27054178274257,0.2777777777777778,0,0
0.2499827582845457,0.16666666666666666,0,0
0.6079246127712725,0.625,0,1
0.5214843039015791,0.5932203389830508,1,1
0.4119011360613915,0.5,0,1
0.611556578649894,0.6666666666666666,1,1
0.6167952773913449,0.6666666666666666,0,1
0.450677886816318,0.4166666666666667,1,0
0.544403230610947,0.5238095238095238,1,0
0.5689703045612275,0.5652173913043478,0,0
0.4933592377896379,0.46938775510204084,1,0
0.415267140629657,0.35658914728682173,0,0
0.4401022941940243,0.35658914728682173,0,0
0.4665375830365144,0.5714285714285714,0,1
0.287948842641866,0.391304347826087,0,1
0.619617289311794,0.6666666666666666,0,1
0.7819572392113887,0.75,1,1
0.5011142670393843,0.5932203389830508,0,1
0.2549959309002184,0.391304347826087,1,1
0.3640666049614789,0.35658914728682173,0,0
0.4458485870067659,0.4166666666666667,1,0
0.403553976076476,0.5,1,1
0.6478175267901782,0.5844155844155844,0,0
0.503566439281346,0.5932203389830508,1,1
0.5545244120452818,0.6119402985074627,0,1
0.5820756992282643,0.6119402985074627,1,1
0.4813197929472843,0.46938775510204084,1,0
0.6950830180875847,0.75,0,1
0.7154483379081584,0.7796610169491526,1,0
0.8175266096105043,0.8076923076923077,0,0
0.5076168406810787,0.5932203389830508,1,1
0.576277390396726,0.5844155844155844,0,0
0.5796584454823577,0.6119402985074627,1,1
0.7031073684207306,0.75,1,1
0.3604654412201361,0.35658914728682173,1,0
0.2950482406482696,0.2857142857142857,1,0
0.4872466615685329,0.5932203389830508,1,1
0.4524137705722917,0.4166666666666667,1,0
0.5641181162790536,0.5652173913043478,1,0
0.3820323533963518,0.5,1,1
0.405621240475734,0.35658914728682173,1,0
0.6809039761902399,0.75,0,1
0.8564894914541505,0.8235294117647058,1,1
0.3694620857450049,0.5,1,1
0.3768897138814898,0.35658914728682173,0,0
0.4571901603881222,0.4166666666666667,1,0
0.4624531950887105,0.4166666666666667,0,0
0.470999488388621,0.5714285714285714,0,1
0.2370599612651644,0.391304347826087,1,1
0.509098978194311,0.46938775510204084,1,0
0.5775143531283259,0.5844155844155844,0,0
0.5446288529446315,0.5238095238095238,0,0
0.4014537373601387,0.35658914728682173,1,0
0.6325730855471662,0.75,1,1
0.4900395742074551,0.46938775510204084,0,0
0.4514525311334464,0.5714285714285714,1,1
0.8226971996514406,0.8235294117647058,1,1
0.511444782273602,0.5932203389830508,1,1
0.6122993060099863,0.6666666666666666,1,1
0.6763765137376258,0.7796610169491526,1,0
0.4673324683565992,0.5714285714285714,1,1
0.792129926825783,0.75,1,1
0.4745973327602665,0.4166666666666667,0,0
0.88118335285223,1.0,1,0
0.541710081121203,0.5238095238095238,1,0
0.187413259332115,0.1111111111111111,0,0
0.763646264095826,0.75,1,1
0.410429807771397,0.35658914728682173,0,0
