f0,f1,f2,f3,f4,f5,y,s,score,g
0.4209182841756566,0.2466021862613344,-0.6255570351092533,0.9921368285185058,1.9050636405600176,-0.0147772196598447,1,0,0.6020259341686999,0
-0.3004787855854223,-0.3550287310553741,-1.8923618933173416,-0.1778131437030125,0.250998116008324,1.054757925180283,0,0,0.4605738659624709,0
0.960047741149928,-0.4164990824366925,-0.2768229947738883,1.123905305614439,-0.1734638970728791,-0.5100295397556169,1,1,0.7657311583041956,1
1.3925184494342724,1.037585667050634,0.0187917917742578,-0.5937774477786675,-2.011880319244709,0.5897036055747239,1,0,0.7768958425609465,0
-0.8963697225521802,-1.962732009140752,1.584820527349018,0.6479677910098883,-1.139008193116965,-1.214401382959259,1,0,0.3199473083986052,0
0.8709617821716195,-0.87797061653587,1.2961498675278833,0.6164593126261553,0.5365965205668235,0.4046954556143003,1,0,0.6621368909821548,0
0.1914508720239117,0.8805111991771105,-0.4540803625156051,0.0859519734343846,0.7519465876771957,0.5629897185861278,1,0,0.5654047374740324,0
-1.1949868052686603,-0.500409667304264,0.2528035054191545,-0.4080147090398969,1.7746585609733332,-0.3931531947541128,1,1,0.3339300686849622,1
-0.1622184475766908,0.7694301781773036,0.3305327432349157,-0.1452744572047692,-0.756493528880748,0.3015140573967661,1,0,0.4835655209072103,0
1.0390964403783929,0.4790952240982286,-0.778183521456122,1.7367749569767106,-1.4465778900358943,-1.582685641802789,1,0,0.6614094544395613,0
0.9605572244572284,0.2258404786026901,-0.5494985463040403,-1.0985707275553296,2.320799839280298,0.1170908721554419,1,1,0.7243241246255752,1
0.5342011708457715,0.3178850972381816,0.4348079577311579,0.5400944605248059,0.7324240097548762,-0.3752224007606727,1,1,0.6349606438062714,1
-0.2916419863518446,-1.7410228083589014,-0.7803044065015394,0.2711127964467149,1.0450233755026903,0.5990395263761841,0,0,0.4488492872950218,0
-0.3406923438779304,-1.2631729120851545,-2.7773591454274333,1.151733974780799,-0.5892289865101495,-0.4484650062040591,0,0,0.4298731011540948,0
0.1315739679080687,-1.40556004739189,-0.3497821801115369,2.023471949769974,0.5053869385773427,0.3592491565134564,1,0,0.5489123393049379,0
-1.5824944779817585,2.2436018945826404,-1.4227949086263427,1.9223247554443983,-2.1150560151878075,1.4053654387244203,0,0,0.2254342930806395,0
1.618054269000225,-0.8244091213278345,0.4225803722728827,0.547480572104665,-0.8137944832313059,-1.4491176107369304,1,0,0.7978767071607646,0
-1.3177173431407654,0.5410082199598076,-0.0851156025194057,-0.5643010333021604,0.9667680111664604,0.508067909391478,0,1,0.2888828823280521,1
-0.7554627263656335,-1.2012015190173897,0.5232617386880768,-0.5375833685580618,0.0992048625315024,1.5762989726277177,0,0,0.3320750528067155,0
0.5023282400747796,-0.8622669997532367,0.1606611898197728,-0.9526449528153876,1.6085221559487235,-0.5615787496032209,0,1,0.6366509544034946,1
0.2072707469736183,0.3077325746794316,0.1592504683737024,-1.9585489551365387,-1.4464210639833286,-0.4523502755690917,0,1,0.5900360859134446,1
0.3194318333315306,-0.1377792142857706,-0.9571474731510168,-1.348424319121701,-0.4015575444993436,-0.4684760446797231,1,1,0.6209213312200843,1
0.5128364575927565,-0.326318462158318,0.6027076564293296,-0.5946497697204054,-0.2559576692142685,-0.3480463796426197,1,1,0.6976643019092996,1
-0.7823669669020897,0.6251186564337302,-0.813595997094507,-0.521641509970619,-0.0731196459481972,-1.29737965595674,0,1,0.394097846890862,1
-0.3249349583204991,-0.7113063597427886,-0.3881541924822496,-0.0599280026710906,-0.7999136231406647,-0.2200757798203556,0,0,0.4120390357092868,0
1.3086687523521792,-0.0257985582544871,1.1452621730192247,0.3464944420067607,0.7741606098188162,-0.7744589687708257,1,0,0.7334772204234135,0
0.1049071650855127,0.1339129226154759,-0.6126257388749357,-0.8228283242942818,-1.4902653879072982,1.496139636951632,0,0,0.5093904293511091,0
-0.9724028893524976,1.3462210732223,-0.4674931736578535,-0.8624932997247339,0.6225191403049977,-0.6311919417468571,0,1,0.370569562209831,1
0.5684589189242769,-0.3328117648522096,0.4804244961177867,-0.9681860639071048,0.8313510579847683,0.4879726826630046,0,1,0.6226208670671805,1
-0.9196506900626618,2.6429357210147417,0.540123026400494,2.2904670705305388,1.6002678187487591,-0.1888347802177838,1,1,0.3706581567403352,1
-0.412271754604543,-0.4034591834208013,-1.8300285504278104,-0.6958351193495473,0.2467660239799705,1.5259575608848084,0,1,0.4714892733152239,1
-0.7727718829782021,0.8820565993630106,-1.252593341503319,-0.5863200252111324,-0.4576405942895257,0.3718110814974933,0,1,0.4025143778065277,1
0.4573096467208112,0.9623417448143452,0.7708369604049367,0.2431682154024917,0.3903649435086224,1.5885306910975323,0,1,0.6238955596929134,1
-0.5109261812322631,0.7747283190671621,-1.8081439264982515,0.4113342428976086,-0.4832495424791074,0.00257118243151,0,0,0.3935216088937308,0
1.0400862450537032,0.1646438095263976,0.8851875412089274,1.473764815138405,0.3890939688657205,1.171041064620488,1,0,0.6658919341279178,0
-0.3265609776792077,-0.008209882269614,-0.522619416398478,1.042977594646376,0.4140913537935949,-0.5072344618949225,0,0,0.4229729857154307,0
0.1546688336463322,1.0415683888185818,-0.0392679910379531,-0.9489328108497634,0.1319117557874122,-1.9805655910689397,1,1,0.5669576104619009,1
0.768770644399475,-0.4213275873246805,-0.4693107362791067,0.8756956787795067,-1.3651628772251687,1.9470986428203576,1,0,0.6585010519713148,0
-0.4802420417382233,-0.5232509433848951,1.021224743167163,0.7086952731104266,2.451229719075076,-0.21120598363152,1,1,0.4256034721676627,1
-0.1204066386644097,-1.4793159799632536,-0.3321022773488251,-0.7214312955717558,-0.4487670131054991,-1.7441877565539552,1,0,0.4954487505147821,0
1.6606075598945138,-1.4166034824256404,-2.802202798391713,-1.1884244215830193,-0.603839552796151,-1.1495540632571182,1,0,0.8142603967630809,0
1.0983035407325124,-0.1378391785960938,0.0253856044064589,0.6103917643054128,0.2860125269781179,0.978567297446043,1,0,0.6618712543818861,0
-1.1094775536361452,-0.5475181006794317,0.6659671460695378,-2.53455446208423,-1.3751844793172407,0.5009922321799466,1,0,0.3004919852073859,0
-0.4802490349949254,0.9361075501096976,0.8091802968531627,-1.1980928801910382,0.4066570874668812,1.2016978556675064,0,0,0.4215269064361433,0
0.1474344016509719,-0.9774648772458692,0.87938994191337,0.6354245265539955,0.5426107834987963,0.7159388934369917,0,1,0.563210932059955,1
-2.994612860227619,0.8809375610809715,1.8081318105789752,0.436638474629293,0.1927289964997268,0.6964386733914393,0,0,0.0805115026791056,0
0.3382254736851153,0.651781261700616,0.0014710002454108,-0.7667048545369005,-1.0043227122146134,-0.998191728231864,1,0,0.5639705682724687,0
-1.3730425509508952,-1.0677420110191065,1.761266127419863,0.7540956636562427,-0.6250273906846713,-0.3903926939855081,0,0,0.2444910124054896,0
0.1125575309064542,-0.6555450294843581,0.0675168571743248,0.7776041379029117,-0.0357427335481734,0.3360157426619921,1,0,0.5147818731685474,0
0.8864915393596159,-0.2721317560182082,0.2847905991343631,-0.3093775928833613,-0.0285288698344164,-0.32473026508296,0,0,0.6321828775819877,0
-0.5288698535561153,0.1737118529870234,0.5665453158182124,0.1463044460010442,0.4987269583119318,-0.7379317802412297,0,0,0.4236365086590864,0
-1.2037351921997794,0.4170435029676035,0.6878813911747546,0.0498572665998226,1.3480357804247187,0.9076987979878988,0,0,0.2983795416113664,0
2.6805708407690005,-0.2008085139956655,-0.998848796095368,-0.7401367907395134,-0.5654978063746563,0.4760313834381145,0,1,0.9057762678184074,1
-2.158068563961257,1.3185510180908366,-0.2392965911423444,-0.246793557788752,-1.0793431660249952,-0.1142255514501802,1,1,0.1580116672434151,1
0.0132397676675335,-0.1219449276002772,0.3390592559424302,-0.5896320419510296,-0.8958157604108271,0.5483281304979799,1,1,0.5652994780796601,1
0.0986674538157954,0.1971810551973669,1.059027254441966,-1.0225643912606854,-0.8552404572508642,1.257219650828994,1,1,0.5551139351930046,1
-1.4828833575740423,-1.3094121463310142,0.8178618311849958,0.2382001920220386,0.1052321370592758,-0.0916594081003831,0,0,0.2364735563317449,0
0.0312675470275694,-0.0921121146919559,1.3554427025944182,-0.3981481287500751,-0.1613735362777791,1.794448805225073,1,0,0.4982703058768975,0
0.0275097020298358,2.2320163895251777,-0.1049797010189535,1.3674149824601585,-1.6553440383096778,0.1536444608156663,1,1,0.5722804970219778,1
-1.5844735631509357,0.8444543066045863,-1.2128678162090247,0.2837695543833455,-0.2821958766904352,-1.158203185184029,0,0,0.231812687436988,0
-1.6193599828975425,-0.5110404635801098,1.7406294458953309,-0.2934850548893775,0.917221542115856,-0.0570428676621881,0,1,0.23720804857566,1
0.8767267736904524,-1.8269113783045177,-0.4031883068495333,0.9494055237932189,-0.1632549488331787,-0.0864552827110471,1,0,0.6371568067755607,0
-0.4304619118857929,1.149379383367124,0.2975143539549459,0.0440222761753479,0.6430545453392927,0.5882249291179367,0,0,0.3769149715830553,0
0.2125870464375366,1.5470314969908443,-0.0602875336391189,0.2780810479679436,-0.6429525533528905,0.1501152270061292,0,1,0.6061381160923193,1
1.5877615237453675,-0.6432576017887388,-1.1335928256384589,0.9967596428198156,-0.1487661522336792,0.09600420496977,1,1,0.794345886242014,1
-0.0451133036933348,0.079121723929535,0.8505306835234382,-0.8391241905992737,-1.0117740841054883,0.0849681370377076,1,0,0.4783205315307571,0
-1.6064396894498327,-1.3730535360419285,1.866683148331627,0.7574683300614039,-0.0100564718690145,1.2380069359584398,0,0,0.2067245708176201,0
-1.040599230085145,-0.3156031233858582,0.6234536094243824,0.8906716814313947,0.5129168468277764,-2.5412388076882246,0,1,0.3457584731207396,1
-0.968082117664578,0.4770680923568652,-0.3559514930468063,2.5402316207591715,0.9265583009670963,0.5580818806186658,1,0,0.2752606362954435,0
-1.1169495537467236,-0.0352967396029155,0.2412039642189525,1.1277836301278024,0.8811310970996321,1.0329891945199456,0,1,0.3374493051669273,1
-0.9239120158100022,1.412151698298631,-1.3804307523072692,-0.5359145616661618,0.4307711349456414,-0.1498915917331393,0,1,0.3806617201826484,1
-1.0060368579203915,-0.8215498256031326,-1.5482543228490424,0.5319746390071913,1.2605688450421493,-0.100393503401366,1,0,0.3108845327827905,0
-0.4003488150134234,-1.4723229284664896,0.9132019242521776,2.211304333239493,-1.7974558043668976,-1.0634329381546068,0,0,0.4130508042055423,0
-0.6795930425441441,-0.564317909682489,0.227345950143481,1.6142495472802274,1.0085972868601036,0.5275973827743159,1,1,0.417283627872198,1
-0.7239287040586021,-1.1196282336804544,-0.796775306306301,1.548066801378739,-0.061743301457901,-0.4468362536626212,0,0,0.3683647842067297,0
-0.1837557302499922,0.8246182196384677,-1.3128496745497915,1.4148741359224224,0.1564762569462989,-0.2163439782957261,1,1,0.4441678422991752,1
0.442846113746739,0.218397073129937,-0.3441964564673812,-0.2527106720416067,-0.8688625468659522,0.6563907508593024,1,1,0.6791499629017311,1
-0.5319938094111618,-0.9562584224322828,0.1658635226535373,1.329141282745553,-0.0483446237798196,-0.6081012569516899,0,1,0.4534884316532003,1
0.4038960208359738,1.936712462402552,-1.451905529431747,0.3822027877852936,0.2050866252318538,1.1615338035591172,0,1,0.6125101736444042,1
0.9909091736848452,-0.1867091118097792,-1.684517255424883,0.8065637678962598,-0.8351926901914831,-0.9467404109571896,1,1,0.7218450159214523,1
1.148350580691126,-0.9108503776386524,1.4028447401002433,0.335844721405313,0.3191184000862824,0.307264780505591,1,1,0.762793203190017,1
-1.6384236257417923,-1.7763886163465763,0.2155530537886847,0.5680073592264198,0.082611032156201,-0.8215345170195275,0,0,0.2104276976345566,0
0.0189221038821947,-0.0820341531454841,-0.95715809827541,1.0139721541121614,-1.7302760615500858,0.5887424068075064,1,1,0.5030172724557059,1
0.3843234052112453,1.0097118548117143,-1.0053118723488588,0.101407146668211,2.171164949318166,0.6620742889997063,1,0,0.6257221555279808,0
0.1005812087289631,0.5391612741141966,0.08617684238012,2.19089801323984,0.9836361957891796,-0.085614954230497,0,0,0.5173457617340532,0
0.2523314313845212,-0.3907979960810135,1.209850126410305,-1.4061047713910109,-1.604738529860987,1.4587147496759936,1,1,0.623371278719688,1
2.1531197925705827,0.4683049076895917,0.1127379412357372,0.6572676903047773,-0.6470535263827593,0.1712435451522125,0,0,0.8393353222314633,0
0.038908705856215,0.6265642507453606,-1.5579985281833963,-0.5070347697653375,0.8449956030008372,-0.675593827630063,0,0,0.5460602084681594,0
-0.9933613754231354,2.042072149826954,0.0381180001794003,-0.5789181399432078,-1.6923704374741084,0.7293463462804262,0,0,0.3173331643421032,0
0.6991361537186938,-0.2987596005699359,-1.1022301909070906,-0.024549423642379,-0.8358560674816212,-0.9420935888731158,0,0,0.650262511824909,0
-0.1032127514617075,-1.0513903986600646,0.2466489552524461,0.6079925094063972,-0.8396324471731914,-1.368245095338391,0,1,0.5032260707856168,1
1.561279598955807,-0.9402702359572048,-0.6599427051023377,0.2130171674298873,0.599369372522297,-0.2563168936896428,1,0,0.7974024822542292,0
0.4607943277012555,-0.400986157896401,-0.9711706648243909,1.4263168607870274,2.488441614331128,1.6959695330141693,1,1,0.6542146447562929,1
0.1418066391534544,1.8334353618156785,0.3557035157239846,-0.4772862704032296,0.4663795743819788,-0.0943925064111849,1,0,0.56060799467077,0
-0.9831181837457076,-0.898321971432016,0.8020517387405159,-1.846531981664673,0.6041367404426842,-1.6295836027484385,1,1,0.343146553581535,1
-2.121176444902436,-1.8388466037584985,1.96676397193474,-0.196233964943542,0.086583180165419,1.419255045910951,0,0,0.1486734021715327,0
0.9341797484997248,-1.3915052694042196,0.8690063428187611,0.1841812647035463,-0.3416780975958806,0.0242909141377803,1,0,0.7266586527911864,0
1.279812020628022,-0.8859664820409529,0.4008856791041211,-0.0096572365329083,-1.7971646153956184,-0.8022531717308108,1,0,0.7146034250063769,0
0.1932135532336964,1.2973420890928906,1.0013310173467296,0.597212504403425,-0.8152756611364586,1.801213990808535,0,1,0.5844275545445436,1
0.2152404676396115,-1.0063655216785508,-0.182904980856951,0.8962484253561593,0.0076174983181581,0.886864686582761,1,0,0.5709875608499206,0
1.1036939574621505,0.4005306845987061,-0.8577026230468942,0.1354546631899805,0.0451658559388309,1.859346333851628,1,0,0.7094527455107947,0
-1.62632193782683,-0.134822451094354,-0.5840935467949193,0.3351056201959989,-2.437564359199356,1.11492455949028,0,1,0.2606173807090302,1
0.0137484873355336,-1.844701163628046,-0.3611131347398661,0.6089623416545242,-1.5914478754580317,0.0032222164431556,0,0,0.4927639769701966,0
-1.05747364780153,-0.5559850318789673,0.0267383826746369,0.1834502535815763,-0.4707424981827272,0.2727963895302641,0,0,0.3081093161071492,0
0.8179776072548057,-0.2789142751032398,1.4315677574492909,1.4622141707804197,-0.4287020655858288,-0.6378405564735843,1,0,0.628019410581443,0
-1.6641729851661735,-0.1265693316393898,-0.3634377801160513,0.7790512201329913,-1.5096616060682988,-0.2773913917431098,0,1,0.2757732986735328,1
0.9687443931111454,-0.7303570955579599,-0.7623615367276093,-1.4469403347558083,2.6205738460182393,-0.7474731780653794,1,0,0.6820435546803878,0
-1.3003468322183391,-0.80385040403152,-0.7742950804868045,-0.2693897784512403,0.8253722320875148,-0.2983231689958337,1,1,0.2873488010501376,1
-0.922823314996828,-1.4513384981910251,0.0218573582198713,0.0425390740297907,1.5309323510288246,0.0924477354698085,1,1,0.3842328017362375,1
-0.0990083112840773,-1.0506538365874896,-0.3059525750983919,-0.438474458034606,-0.3701641645137025,-0.9592553926405882,1,1,0.5186716564375431,1
0.5383296032761768,-0.1424454175093693,-0.2003534800049874,-1.7140461160489964,0.4936440875248639,0.4870153259803794,1,0,0.5737671442942787,0
-0.8391294028422137,0.9901213838791936,-1.3647582300824324,-0.0218699087890798,-0.2712073398901639,-1.3171747888057943,1,1,0.3529778383301484,1
0.1897026120799957,1.702570152241791,0.0676342300669198,-0.4630217541090513,0.4470241568856779,0.1057199954671548,1,1,0.6037558672841694,1
0.0277621316255014,-0.425542212771448,1.4219755592924648,0.4563633634807854,-0.5286706589354886,-0.1080038367809579,0,0,0.5015630852794329,0
-0.7408667042040726,-0.608291150081495,-0.640725724190199,-1.1343115937222277,0.7772769637679556,-0.2910414632730259,1,1,0.3998563899048097,1
0.5541275783267697,-0.6701258977272965,-0.0603624943923386,-0.7110405967911112,0.7196681705373317,-0.2484193067050382,1,1,0.6794132055193869,1
-0.7308735859513859,-1.641703228809784,0.2756665493407744,-0.7083850523381071,-0.0157792171209951,-0.4917301080135279,1,0,0.3323930496234954,0
0.9541895808987648,0.544144752358008,0.4472120874548315,-0.6161211233234792,0.4662900435501895,1.714831608676043,1,1,0.708948753904917,1
-0.832186034150062,0.1723391392291887,-1.649216974417132,1.3985620921255355,-0.3979120985908416,0.7825788808419778,0,0,0.3308735431951912,0
-1.723228250716323,1.7975393871259049,-0.3568715280255984,0.5456573234700275,0.1508182063325936,-0.2554707861877691,0,1,0.2370091227751842,1
1.6857923026593036,-1.6480462063661798,0.2987136599920089,0.9106456722299704,-0.0298561216363662,-0.1181707843665918,1,1,0.8241058659826288,1
-0.142687712073465,-1.227636420410408,0.0381273840949346,0.5127175234723984,0.0685992274806604,-0.2722761011450802,0,1,0.5142863880507988,1
-0.4897250223730267,-0.2792966692783721,1.2577442174960385,-2.0866349794205425,0.0400714565477754,-0.3277549172964167,0,0,0.4018067385902571,0
1.4558079518368434,0.0554922254438027,1.484925598699954,-2.123890018045559,0.4595849048340562,0.2800578600376801,1,1,0.794769081793321,1
1.390533967073938,-1.6413486088230291,-0.1550358081183251,0.0660602617864923,-0.4957954945452093,1.2165777137429403,0,1,0.7756452457681533,1
-0.3386821854453976,2.0347625440211536,1.0541779089389227,0.9508336970037996,0.5592989813908843,-1.063695591025548,0,1,0.4620120852794288,1
-0.4310963375107571,0.5727513668572158,0.6775570335877171,1.3071838450812574,-0.4674410096259063,-0.8601533849246632,1,0,0.4213033170758307,0
0.8591041927855306,-0.8096265760401127,0.8733118360704122,1.1997361764150378,0.4561530358270556,-0.3575790319685981,0,0,0.6452425202043119,0
0.0410822261438795,0.5934659196032395,0.0101855187120734,2.198296338670493,-0.9906709306271494,-1.0026685873697911,0,1,0.5292491311132463,1
-0.9768953867353252,-0.5895799225452156,-2.1789315201949093,-0.6296504269401813,-0.653284701927889,0.0785140251741762,0,1,0.3514331590581864,1
0.4178005832060814,-1.2402163364077703,0.9000542427640723,1.8022422297905472,-0.2082851030949963,1.5743712374755718,1,1,0.6267908123121567,1
0.1989894944051877,1.9887319185953911,1.1172834656881905,-1.5639046348397665,0.0186273706613554,1.054324974904078,1,1,0.6421858304687559,1
0.0305465810406168,-0.0368835308450669,1.269764750314304,-0.7098541821461041,0.0175156132782183,0.3236257646091187,0,0,0.4884938410504841,0
-0.3337909603535641,-0.0201291038775374,0.7750232632241703,0.4328376214999939,-0.8087175319795337,-1.1041239857992615,0,0,0.4569303282927731,0
-0.7891021802566502,0.0012484557884866,-0.1599397877570428,-0.8319574932171248,-0.5981504525164856,-1.5200392851920632,0,0,0.3643431082171093,0
0.4178537032173259,-0.0400187253516329,-1.2597873434052702,0.0286205041877828,1.3426220105103532,-0.7399358529652597,1,0,0.553639904201007,0
1.3151376657209723,-0.3234574724834238,0.1978281678498678,0.0977508024221852,1.4015234160052454,0.1584338467855317,1,1,0.7907472330076336,1
-1.1419014192038466,-1.3109703704412123,-1.5329210534301274,-1.711970164094221,0.0461350589556849,-0.9583744802265612,0,0,0.2627141335010372,0
-0.0808116129437409,-0.7038590359904466,-0.7707843007065652,-0.4808453408727291,0.7035855546433883,0.9291451477686912,0,0,0.4181027879254975,0
0.3711725526490392,-0.9898225495471192,0.6436312754533384,0.6888966666079323,0.2746472036124445,-0.6036204360190907,1,0,0.5884520712501463,0
0.7088595753671404,0.4228185746766615,-3.116856591599126,0.6444520334110423,-1.913742670861507,0.6635615765913815,1,1,0.6437089206458463,1
-0.1540723984248353,1.193611680749198,-0.0981612112059305,-0.8866142600561124,-0.1473536645828436,1.0598062949337743,0,1,0.5304212603319571,1
0.0262466178615873,-0.1143351598723767,0.7435535155083369,0.2103593666298129,-0.0059274058332318,1.3660600684033315,0,0,0.4881512698388318,0
1.5551140320590675,0.6133262263287012,-0.2859591514851729,1.4969109935208271,1.183119557331707,0.7188971655282916,1,1,0.8334178152024703,1
-1.216076580745861,0.1406719033079609,-0.7436721747008731,-0.1590122515543593,0.2400569292967191,0.1001594080906236,0,0,0.2960851480406455,0
-0.4751751058292485,1.2729537489199108,-1.6961312668315431,0.7301835311296144,-1.857483271594538,0.3825981367234629,1,1,0.4438679482019919,1
-0.8869043262838754,0.8783037577325302,0.0864525240075934,0.2477063784668243,-1.0182793255668514,-0.6545701349975839,1,0,0.314684833070616,0
0.2072173934109533,0.583569926909304,2.9290962417638613,0.2228583231034867,0.9760375253689256,-1.5569339325092604,0,1,0.5607893421532351,1
-1.329891861334063,-0.355494774608452,-1.1974276956385663,1.4863992534663846,-0.4102186927803288,1.3821818883931387,1,0,0.2482428648862355,0
1.4867824740856308,0.0427797198835668,0.501799753807639,-0.0560994733409029,0.5384370003545387,0.4833418517805717,1,1,0.7959855860520804,1
-0.1236496258920307,0.5049699814628403,1.7236962756672618,0.7130162297109377,0.3257996136406255,0.1247695210432124,0,0,0.4662043438650192,0
-1.012673123768591,-1.0272968770754625,0.3233565314802586,-1.3693911240471572,-0.7663275989635832,1.2815113403641332,1,1,0.3556103195871599,1
1.914229697062814,-1.6659560767977184,1.626649562301582,-0.2114382908455566,-0.0150050870313648,-0.1134116306427339,0,1,0.8568335709880716,1
1.0805441270254874,-1.6076765790431775,0.4561636113551335,-0.9448701973880111,0.5707885293815738,1.5427963382930518,1,0,0.7108263404495302,0
-0.0004173264126201,0.3741550859708022,0.4095517782376913,-0.7995934996704901,1.5116393498843184,1.706468247260989,0,1,0.5307739891916881,1
0.701783372117029,0.0732854320076454,-0.4618938153542846,-0.6264902231490875,1.7108365825466556,1.4144150427290236,1,0,0.6029201925057759,0
-0.0636614887895494,-1.5799305296711237,-2.832011869908987,-1.0834266602642797,-0.1306203959951194,1.4006890344430014,0,1,0.5708999810895083,1
-0.6516562090577808,0.5048154563405017,1.3031809616484324,0.1285363168560481,-0.1424478687888413,-1.308763514238608,0,0,0.3565729323898673,0
-1.2024753082044328,0.4160996344158233,-0.2009075332009267,0.1225313176533015,-0.0472777156962471,0.6641440493586505,0,1,0.3042354072635666,1
-0.7846874114294452,-0.3355806435831669,1.896182228633144,-0.7997861383857707,-0.2815754308001021,-0.5893867019785693,0,1,0.3822830924219854,1
0.4447813624072502,1.0223923224420697,-0.4982116185861096,-0.4314143411046852,-0.2789816053030303,0.5298337834749577,0,1,0.5918257623519992,1
-0.7393953025101954,-0.3759599659712591,-2.3721938715130153,-1.3817450094949852,-0.1124437560192882,0.8978641732031214,0,1,0.391904526673947,1
0.2950757833018625,-1.0987684566673,-1.400256208127942,0.1746800928981687,-1.6528036422528436,1.0659268187168889,1,1,0.5958240362332936,1
0.0638961916501782,-1.6073201592340582,-0.9659538588418696,-0.7243113192311228,-0.7731925102234387,-1.4899330082214923,1,1,0.5776546326019334,1
-0.8746625219888452,-0.6844015561404262,-0.7112857556104382,1.1279566249333803,0.1048278028272145,-0.9932572174375524,0,0,0.3475367722860372,0
-0.334621605954122,-0.8795570973113842,-0.300006659011757,0.8755091531413832,0.2522707806121254,2.2856011815280666,1,0,0.4335651009582965,0
0.3759274257674802,-0.913594509977107,0.8097407308144474,1.0799312171425357,1.0941669914439438,-1.0942409530350914,1,1,0.6442656228208898,1
-0.1476374145148375,1.1318119568284526,-1.6847289588739411,-0.4994167610220383,-1.4269376854269915,-0.9325702298970132,0,0,0.4789840310182411,0
-1.0124571527438062,1.250569832543435,-0.2345380349087504,-0.8633555813417826,-1.0356057313844946,0.1416671648715303,0,0,0.3075637201576819,0
-0.0111356273406671,1.344074374673427,0.5000166958573025,-1.4317977780650373,-0.6289807075912683,1.070072512070977,1,0,0.501796071014071,0
-0.6210826977013773,1.7345721749237086,-1.0982894313247469,0.5726133530407902,-0.8612155533986415,-0.5095951329463574,0,0,0.3738040743756359,0
1.0985816482311466,-0.1270671628385169,0.8134522451141071,0.4732905949147994,0.7538656835623008,-0.8881882110855133,1,0,0.6983346981229053,0
-0.2215743982040008,0.4242526181008704,-0.8490728726936604,1.6295000432323286,-0.7772280421551344,-0.3000035769377952,1,1,0.498991783303325,1
-1.0065590647942373,-2.143308065238688,1.796918522574928,-0.2043389369030472,-0.4479148384155402,-0.1987150616707986,0,1,0.3278228865464946,1
1.4198639721964357,-0.9651066080644172,0.6795678657650824,-0.4237882485494763,-0.5966708555383098,0.5670582125201824,1,0,0.7620470525666111,0
0.9882405737426968,-0.5139029502799155,-0.7688491596748099,-1.1690957473220271,1.1035037667283756,-0.575255994806118,1,1,0.7091542691806572,1
-1.8491307272754511,1.4099521383961462,-1.3698595019529425,0.7794605312590615,0.1834286466675247,0.2879154322152784,0,0,0.1985882211636908,0
-0.5843752753113219,0.365591460224636,-1.6677798928842371,0.5880377487398128,1.5570100415321602,0.8840271974263262,1,1,0.4274051323504516,1
-2.019540085386722,-0.9842090022728482,-0.1877949219748069,0.4869373049399326,-0.1066526736602251,-0.4932143871104978,1,1,0.1961264194573142,1
0.5953003076922929,1.1641517662249663,-0.2322940071865973,0.7289298673852393,-2.579050745189474,-0.9375093861087292,1,0,0.6284618846391091,0
-0.3212589370580095,-0.4885662207546257,0.3327982174044547,1.0137505474982609,0.5066690260283887,-0.622225471755056,1,1,0.5018310660293009,1
-1.522768090504186,0.556964120578887,-1.838176739670012,0.6530372834064285,-0.1884490821300682,-1.1758349879382288,1,1,0.2359025002685845,1
0.2872573124667927,-0.0028761026590009,-0.0365972929162469,-0.084223296527394,0.4195241084261415,0.9244340219585094,0,1,0.6008757691587255,1
0.4966151984838515,1.0121331898223096,-0.0441397188478062,1.6184593242319745,0.5711098221298226,-0.5436940296827768,0,0,0.6190009793061682,0
-1.093895056734405,0.2057968037340799,-1.3065215229226008,-0.9733759675567484,0.2390870803735992,-0.6078874462819541,0,0,0.2602005170424025,0
-0.9333162402269224,-0.0344750460883982,0.0726778991037898,-0.2058340252187376,-0.3775469190592885,0.8546427287124486,0,0,0.3300575135896346,0
0.3424273512868276,-0.223426112194696,2.4643219335153654,0.193831736928413,1.1320051336773298,-0.5609810031317565,1,1,0.5617790672828917,1
-1.3629409472080094,-0.7917565156434643,-0.2680097833981119,-0.496608209729517,1.3363861823227936,-0.120041122096108,1,1,0.2703981558856373,1
0.4614688774411399,-0.0464811560328903,-0.4335543327331675,0.037996013453515,1.714051469770732,-0.7679485917368151,1,1,0.6394639180914671,1
0.7669904505595512,-1.026007251625782,-0.4596264422694389,0.0035832059545836,0.3263750897269907,1.483128627973814,1,0,0.6101447838959821,0
-0.0500826414645354,-0.8436156065359265,0.6500419730507697,-0.3641698089157559,0.2386815709318353,-0.1162224395377518,0,0,0.4654010862476332,0
-1.9434568512868229,0.5082991855939731,0.5833680068212987,0.9266047683086054,1.8004627624602276,-1.1951037734634755,0,1,0.182135019987729,1
0.5165074442817594,0.4092949966409553,-0.4190819928078221,0.3971062364497787,0.499646955111966,-1.218683829977197,0,0,0.6406115542822424,0
0.2462227612764322,-0.9179843060046156,-0.6518564999305906,-1.7747448151886505,-0.4733609255024787,-0.2035706714734769,1,1,0.6019030900942782,1
0.5498568672963908,0.0008999266711071,-1.5422881507996786,0.8621480568842673,-0.1185866235500923,0.4883705904296574,1,1,0.6674367411127898,1
0.9659361184597012,1.4226047489690348,1.9612269893650152,-0.0722387586716679,0.3111244460936535,-1.0783610908167798,1,0,0.6792835814466074,0
1.061600170035261,-1.1848874445717696,-1.805251688630421,0.8303860053403918,-0.5216965249478154,0.7776072813422404,1,1,0.7337899117074714,1
